id,sku,precio,fecha_actualizacion,fecha_vigencia,costo_producto,costo_traspaso,costo_almacenamiento
1354,3678710,1721, 05/20/2014, 08/07/2014,1162,21,3
1355,3635023,55622, 06/09/2014, 08/31/2014,37545,665,86
1356,3746483,20232, 05/13/2014, 07/13/2014,13657,242,32
1357,3455635,120704, 06/11/2014, 08/13/2014,81476,1443,187
1358,880167177,28424, 04/25/2014, 07/13/2014,19187,340,44
1359,3767954,50879, 05/23/2014, 07/14/2014,34344,608,79
1360,3466007,5804, 05/04/2014, 07/21/2014,3918,70,9
1361,2799551,20806, 05/13/2014, 08/14/2014,14045,249,33
1362,3617741,14175, 05/05/2014, 08/01/2014,9569,170,22
1363,3697681,121922, 05/04/2014, 06/26/2014,82298,1457,189
1364,3870429,57459, 05/29/2014, 08/19/2014,38785,687,89
1365,1167076,14146, 05/21/2014, 07/30/2014,9549,170,22
1366,3787172,30479, 06/10/2014, 08/25/2014,20574,365,48
1367,3732435,75732, 06/05/2014, 09/07/2014,51120,905,118
1368,3905460,37667, 05/03/2014, 07/15/2014,25426,451,59
1369,3581517,40750, 05/31/2014, 09/08/2014,27507,487,63
1370,2666117,161878, 05/02/2014, 07/27/2014,109268,1935,251
1371,3877384,10162, 04/27/2014, 07/13/2014,6860,122,16
1372,3349846,151954, 05/31/2014, 07/28/2014,102569,1816,235
1373,3868040,17274, 05/08/2014, 08/13/2014,11660,207,27
1374,3754620,20204, 05/01/2014, 06/24/2014,13638,242,32
1375,3617758,14265, 05/30/2014, 07/31/2014,9629,171,23
1376,3154058,192574, 05/01/2014, 07/30/2014,129988,2301,298
1377,2530822,30506, 05/13/2014, 07/27/2014,20592,365,48
1378,3619972,20342, 05/24/2014, 07/21/2014,13731,244,32
1379,3565480,15272, 05/10/2014, 08/03/2014,10309,183,24
1380,1827481,456650, 05/09/2014, 08/03/2014,308239,5456,706
1381,3674487,33509, 06/03/2014, 09/09/2014,22619,401,52
1382,3624979,3046, 05/24/2014, 07/30/2014,2057,37,5
1383,3697707,22228, 05/08/2014, 07/28/2014,15004,266,35
1384,3722241,10036, 05/10/2014, 07/22/2014,6775,120,16
1385,3535702,10187, 05/08/2014, 08/10/2014,6877,122,16
1386,3353558,1506, 06/02/2014, 08/11/2014,1017,19,3
1387,3379499,732518, 05/19/2014, 08/23/2014,494450,8752,1133
1388,3468042,253690, 05/13/2014, 08/13/2014,171241,3031,393
1389,3563711,5079, 05/03/2014, 07/29/2014,3429,61,8
1390,3719189,122354, 05/09/2014, 07/20/2014,82589,1462,190
1391,3721353,70732, 05/31/2014, 09/01/2014,47745,846,110
1392,2488507,7123, 05/22/2014, 08/08/2014,4809,86,12
1393,3742799,25385, 05/05/2014, 07/17/2014,17135,304,40
1394,3613508,40667, 05/07/2014, 07/30/2014,27451,486,63
1395,3605066,173009, 05/24/2014, 08/18/2014,116782,2068,268
1396,3651477,3044, 05/12/2014, 07/28/2014,2055,37,5
1397,3467739,608930, 04/26/2014, 07/11/2014,411028,7276,942
1398,3710335,23345, 05/21/2014, 07/19/2014,15758,279,37
1399,3495839,18327, 05/30/2014, 09/01/2014,12371,219,29
1400,2865064,6064, 05/19/2014, 08/12/2014,4094,73,10
1401,3387315,11145, 05/23/2014, 08/18/2014,7523,134,18
1402,3695530,1713322, 06/10/2014, 09/08/2014,1156493,20470,2649
1403,3807651,203570, 05/14/2014, 08/10/2014,137410,2433,315
1404,1845371,32850, 05/02/2014, 07/08/2014,22174,393,51
1405,2284925,37498, 06/03/2014, 08/07/2014,25312,449,58
1406,3219728,121159, 05/23/2014, 08/18/2014,81783,1448,188
1407,3817715,71089, 05/19/2014, 07/17/2014,47986,850,110
1408,3121547,25268, 06/06/2014, 09/05/2014,17056,302,40
1409,880133133,5044, 06/01/2014, 08/08/2014,3405,61,8
1410,3894051,101880, 05/17/2014, 07/11/2014,68769,1218,158
1411,2447776,25348, 05/24/2014, 07/29/2014,17110,303,40
1412,3275976,233786, 05/14/2014, 07/10/2014,157806,2794,362
1413,3722235,19218, 05/23/2014, 08/30/2014,12973,230,30
1414,2993779,13210, 05/01/2014, 08/09/2014,8917,158,21
1415,3722229,25254, 06/03/2014, 08/25/2014,17047,302,40
1416,3736873,9138, 06/02/2014, 08/31/2014,6169,110,15
1417,880154810,40758, 06/14/2014, 09/20/2014,27512,487,64
1418,3154055,20230, 05/27/2014, 08/08/2014,13656,242,32
1419,3799466,50910, 05/11/2014, 08/07/2014,34365,609,79
1420,3629681,232428, 05/19/2014, 07/16/2014,156889,2777,360
1421,3292946,1308, 05/10/2014, 06/29/2014,883,16,3
1422,3786997,33320, 04/28/2014, 07/28/2014,22491,399,52
1423,3379416,495233, 05/29/2014, 08/21/2014,334283,5917,766
1424,880171613,25475, 04/29/2014, 07/14/2014,17196,305,40
1425,3259689,65881, 06/08/2014, 09/14/2014,44470,788,102
1426,2586731,75830, 05/25/2014, 08/14/2014,51186,906,118
1427,3902100,101390, 05/29/2014, 07/24/2014,68439,1212,157
1428,3466275,25430, 04/28/2014, 07/19/2014,17166,304,40
1429,3700728,40730, 05/01/2014, 08/04/2014,27493,487,63
1430,3635599,2011, 05/11/2014, 07/08/2014,1358,25,4
1431,3618644,30569, 05/24/2014, 08/29/2014,20635,366,48
1432,3633425,45525, 06/03/2014, 09/04/2014,30730,544,71
1433,3383298,151700, 05/01/2014, 07/23/2014,102398,1813,235
1434,3877388,6052, 05/07/2014, 06/26/2014,4086,73,10
1435,3526382,50535, 05/08/2014, 08/11/2014,34112,604,79
1436,3749614,18323, 05/23/2014, 08/21/2014,12369,219,29
1437,3842992,37497, 05/22/2014, 08/04/2014,25311,449,58
1438,3514376,7074, 05/19/2014, 07/25/2014,4775,85,11
1439,1582007,18185, 05/13/2014, 08/18/2014,12275,218,29
1440,3709490,14186, 05/17/2014, 07/27/2014,9576,170,22
1441,3607308,25418, 05/08/2014, 08/09/2014,17158,304,40
1442,3621070,172846, 04/28/2014, 06/19/2014,116672,2066,268
1443,3247238,252840, 05/18/2014, 07/29/2014,170667,3021,391
1444,3795026,66095, 04/28/2014, 08/05/2014,44615,790,103
1445,3871446,616334, 05/06/2014, 07/17/2014,416026,7364,953
1446,1349240,32451, 05/05/2014, 06/24/2014,21905,388,51
1447,3835039,424526, 05/24/2014, 08/22/2014,286556,5073,657
1448,3695723,13206, 05/07/2014, 07/30/2014,8915,158,21
1449,2675502,29722, 06/14/2014, 08/12/2014,20063,356,46
1450,3502319,305570, 06/06/2014, 08/22/2014,206260,3651,473
1451,1575856,2026, 06/13/2014, 09/18/2014,1368,25,4
1452,3383686,91259, 05/30/2014, 08/24/2014,61600,1091,142
1453,3691664,30464, 05/11/2014, 07/19/2014,20564,364,48
1454,3772984,66088, 04/30/2014, 07/04/2014,44610,790,103
1455,3564580,80846, 05/23/2014, 07/16/2014,54572,966,125
1456,2953016,172353, 05/08/2014, 07/21/2014,116339,2060,267
1457,3695917,60860, 05/03/2014, 07/31/2014,41081,728,95
1458,3466101,3425, 06/13/2014, 09/17/2014,2312,41,6
1459,3623405,60571, 06/07/2014, 08/09/2014,40886,724,94
1460,2564518,30329, 05/08/2014, 08/09/2014,20473,363,47
1461,3150359,131511, 04/29/2014, 07/28/2014,88770,1572,204
1462,3721365,111299, 05/16/2014, 08/21/2014,75127,1330,173
1463,3818723,22371, 04/28/2014, 06/18/2014,15101,268,35
1464,3557689,30569, 05/25/2014, 07/15/2014,20635,366,48
1465,3654115,6103, 06/08/2014, 08/29/2014,4120,73,10
1466,880178048,13181, 05/14/2014, 08/01/2014,8898,158,21
1467,3635601,4062, 05/08/2014, 08/02/2014,2742,49,7
1468,880115473,9142, 04/26/2014, 07/26/2014,6171,110,15
1469,3363304,3543, 05/16/2014, 07/07/2014,2392,43,6
1470,3813866,2015, 05/27/2014, 08/07/2014,1361,25,4
1471,3787109,27293, 04/25/2014, 07/10/2014,18423,327,43
1472,3624967,2020, 06/04/2014, 08/15/2014,1364,25,4
1473,3653361,121807, 05/18/2014, 08/26/2014,82220,1456,189
1474,3633553,34483, 06/13/2014, 09/19/2014,23277,413,54
1475,3591986,263188, 05/06/2014, 07/21/2014,177652,3145,407
1476,3833528,75923, 05/23/2014, 07/31/2014,51249,908,118
1477,3629486,70900, 06/03/2014, 08/27/2014,47858,848,110
1478,2858486,6080, 05/31/2014, 09/07/2014,4104,73,10
1479,3363174,21326, 06/08/2014, 08/25/2014,14396,255,33
1480,2865511,9117, 05/31/2014, 07/25/2014,6154,109,15
1481,3720338,30431, 06/09/2014, 09/11/2014,20541,364,48
1482,2488508,7079, 05/31/2014, 08/13/2014,4779,85,11
1483,880143091,4038, 06/08/2014, 08/27/2014,2726,49,7
1484,3787039,32352, 05/20/2014, 07/24/2014,21838,387,51
1485,2521168,12174, 05/08/2014, 08/06/2014,8218,146,19
1486,3630648,40482, 06/14/2014, 09/09/2014,27326,484,63
1487,880171765,13154, 05/18/2014, 08/11/2014,8879,158,21
1488,3511431,13237, 05/22/2014, 07/17/2014,8935,159,21
1489,3691745,35613, 05/08/2014, 08/01/2014,24039,426,56
1490,880133125,5086, 05/29/2014, 08/29/2014,3434,61,8
1491,3867779,101099, 04/25/2014, 07/16/2014,68242,1208,157
1492,3176329,91349, 05/29/2014, 08/05/2014,61661,1092,142
1493,3871560,497438, 05/02/2014, 07/05/2014,335771,5944,769
1494,1351924,212720, 05/28/2014, 09/05/2014,143586,2542,329
1495,3656172,2017, 05/10/2014, 07/23/2014,1362,25,4
1496,3792370,152074, 06/04/2014, 08/12/2014,102650,1817,236
1497,3870419,57777, 05/22/2014, 08/04/2014,39000,691,90
1498,3685201,75950, 05/19/2014, 07/23/2014,51267,908,118
1499,3720902,4041, 05/08/2014, 07/14/2014,2728,49,7
1500,3265929,13168, 06/02/2014, 07/28/2014,8889,158,21
1501,3311583,6102, 05/02/2014, 07/01/2014,4119,73,10
1502,3666100,20306, 05/18/2014, 07/14/2014,13707,243,32
1503,3618640,30590, 05/28/2014, 08/24/2014,20649,366,48
1504,3807649,173356, 04/26/2014, 08/03/2014,117016,2072,268
1505,3570154,111959, 05/22/2014, 08/23/2014,75573,1338,174
1506,3721303,182456, 05/19/2014, 07/17/2014,123158,2180,283
1507,3353556,1506, 05/04/2014, 08/06/2014,1017,19,3
1508,3813038,40522, 06/04/2014, 08/18/2014,27353,485,63
1509,3787046,32522, 06/04/2014, 08/27/2014,21953,389,51
1510,3611522,6062, 06/14/2014, 08/18/2014,4092,73,10
1511,3900413,8150, 05/04/2014, 07/27/2014,5502,98,13
1512,2657699,53541, 05/02/2014, 07/15/2014,36141,640,83
1513,3478038,4987, 05/02/2014, 07/15/2014,3367,60,8
1514,3720449,6085, 05/09/2014, 08/13/2014,4108,73,10
1515,3710973,25353, 05/29/2014, 08/27/2014,17114,303,40
1516,3634991,75982, 05/27/2014, 07/19/2014,51288,908,118
1517,3017640,4756, 04/28/2014, 06/25/2014,3211,57,8
1518,3633254,9165, 06/14/2014, 08/28/2014,6187,110,15
1519,3870469,70505, 05/20/2014, 07/15/2014,47591,843,109
1520,3514079,7077, 06/11/2014, 09/14/2014,4777,85,11
1521,880178836,17205, 06/02/2014, 08/18/2014,11614,206,27
1522,3289396,4033, 06/04/2014, 08/09/2014,2723,49,7
1523,3472173,81038, 05/07/2014, 07/27/2014,54701,969,126
1524,2968197,25263, 05/27/2014, 08/01/2014,17053,302,40
1525,3613652,86463, 05/23/2014, 08/16/2014,58363,1034,134
1526,2865069,5040, 05/17/2014, 07/06/2014,3402,61,8
1527,2865509,9088, 06/05/2014, 09/04/2014,6135,109,15
1528,3446639,40394, 06/14/2014, 08/11/2014,27266,483,63
1529,3695140,33522, 06/05/2014, 08/15/2014,22628,401,52
1530,3676814,2530, 05/04/2014, 07/29/2014,1708,31,4
1531,3610517,1420010, 06/04/2014, 08/11/2014,958507,16966,2195
1532,3867982,50560, 06/01/2014, 07/26/2014,34128,605,79
1533,3363056,18239, 06/07/2014, 09/12/2014,12312,218,29
1534,2823197,7079, 05/25/2014, 08/05/2014,4779,85,11
1535,3452218,10023, 05/15/2014, 07/09/2014,6766,120,16
1536,3564680,13153, 06/02/2014, 07/30/2014,8879,158,21
1537,3555332,25475, 06/06/2014, 08/25/2014,17196,305,40
1538,3867750,55735, 05/31/2014, 09/08/2014,37622,666,87
1539,3651226,1314, 06/14/2014, 09/12/2014,887,16,3
1540,279857,32921, 05/02/2014, 08/10/2014,22222,394,51
1541,460272,7286, 05/24/2014, 08/02/2014,4919,88,12
1542,3317497,55870, 05/03/2014, 07/18/2014,37713,668,87
1543,3701437,20302, 05/09/2014, 08/13/2014,13704,243,32
1544,3408092,171939, 06/14/2014, 08/07/2014,116059,2055,266
1545,3619605,60596, 05/21/2014, 08/13/2014,40903,724,94
1546,3825990,23441, 05/27/2014, 08/31/2014,15823,281,37
1547,3897928,35899, 04/26/2014, 07/10/2014,24232,429,56
1548,3702161,5590, 05/14/2014, 07/27/2014,3774,67,9
1549,3367941,20372, 06/13/2014, 08/13/2014,13752,244,32
1550,3177324,25398, 05/14/2014, 07/07/2014,17144,304,40
1551,3807648,142706, 06/09/2014, 09/10/2014,96327,1705,221
1552,3613496,55653, 05/22/2014, 07/19/2014,37566,665,87
1553,3363040,18170, 05/05/2014, 08/08/2014,12265,218,29
1554,880172875,15160, 05/25/2014, 07/16/2014,10233,182,24
1555,3671077,30536, 06/12/2014, 08/30/2014,20612,365,48
1556,2488516,3965, 05/07/2014, 07/09/2014,2677,48,7
1557,3513611,81174, 05/24/2014, 08/05/2014,54793,970,126
1558,3709004,35351, 05/20/2014, 08/25/2014,23862,423,55
1559,3629476,131524, 05/07/2014, 08/01/2014,88779,1572,204
1560,2799544,20149, 05/27/2014, 08/01/2014,13601,241,32
1561,3394017,202890, 05/20/2014, 08/21/2014,136951,2425,314
1562,3900408,8148, 05/09/2014, 07/16/2014,5500,98,13
1563,3363300,17184, 05/15/2014, 08/14/2014,11600,206,27
1564,3695779,101440, 05/20/2014, 08/28/2014,68472,1212,157
1565,3466409,25328, 06/01/2014, 07/31/2014,17097,303,40
1566,3281167,111255, 06/06/2014, 08/14/2014,75098,1330,172
1567,2151099,22331, 06/13/2014, 08/06/2014,15074,267,35
1568,69422,12663, 04/26/2014, 07/29/2014,8548,152,20
1569,3877837,17252, 05/07/2014, 07/18/2014,11646,207,27
1570,3472233,76031, 05/21/2014, 08/29/2014,51321,909,118
1571,2865508,10168, 05/02/2014, 06/21/2014,6864,122,16
1572,3552670,13171, 04/27/2014, 08/04/2014,8891,158,21
1573,3640999,1732630, 05/11/2014, 07/13/2014,1169526,20701,2679
1574,880155986,13155, 05/10/2014, 08/01/2014,8880,158,21
1575,1955473,20992, 05/17/2014, 08/04/2014,14170,251,33
1576,3479615,60602, 06/06/2014, 09/11/2014,40907,725,94
1577,3562447,182816, 05/27/2014, 08/14/2014,123401,2185,283
1578,3871438,295326, 06/01/2014, 07/24/2014,199346,3529,457
1579,3535709,10183, 05/29/2014, 08/28/2014,6874,122,16
1580,880171429,13245, 05/25/2014, 08/17/2014,8941,159,21
1581,3338862,101130, 06/12/2014, 08/23/2014,68263,1209,157
1582,2865045,7088, 04/29/2014, 06/19/2014,4785,85,11
1583,3358799,10111, 05/11/2014, 08/01/2014,6825,121,16
1584,3557697,11202, 04/28/2014, 06/19/2014,7562,134,18
1585,3414531,60787, 05/12/2014, 08/19/2014,41032,727,94
1586,1575857,1611, 05/21/2014, 07/18/2014,1088,20,3
1587,3785273,253290, 06/03/2014, 07/25/2014,170971,3027,392
1588,3591380,50665, 04/26/2014, 06/30/2014,34199,606,79
1589,3639330,37612, 05/21/2014, 08/03/2014,25389,450,59
1590,3664392,13154, 05/03/2014, 06/23/2014,8879,158,21
1591,2966866,101210, 06/07/2014, 08/26/2014,68317,1210,157
1592,3548970,6052, 05/24/2014, 07/26/2014,4086,73,10
1593,625095,9062, 06/13/2014, 08/23/2014,6117,109,15
1594,3491988,7581, 05/08/2014, 08/12/2014,5118,91,12
1595,3741607,9983, 06/03/2014, 08/24/2014,6739,120,16
1596,3848935,334544, 05/19/2014, 07/20/2014,225818,3997,518
1597,3725482,162246, 04/26/2014, 06/17/2014,109517,1939,251
1598,3690441,30404, 05/02/2014, 07/16/2014,20523,364,47
1599,3304770,9707, 06/01/2014, 08/15/2014,6553,116,16
1600,3691965,15245, 06/08/2014, 08/19/2014,10291,183,24
1601,2865517,17176, 06/07/2014, 08/30/2014,11594,206,27
1602,3814631,263916, 05/14/2014, 07/23/2014,178144,3154,408
1603,3492002,3041, 05/28/2014, 08/22/2014,2053,37,5
1604,3826457,40726, 05/08/2014, 07/21/2014,27491,487,63
1605,3179624,15230, 05/07/2014, 07/30/2014,10281,182,24
1606,3871466,284442, 05/17/2014, 08/13/2014,191999,3399,440
1607,2865065,6067, 05/15/2014, 07/15/2014,4096,73,10
1608,3716900,28284, 04/29/2014, 06/26/2014,19092,338,44
1609,3643367,30341, 05/02/2014, 06/21/2014,20481,363,47
1610,281472,8609, 05/29/2014, 08/17/2014,5812,103,14
1611,3514378,13227, 06/08/2014, 09/08/2014,8929,159,21
1612,3568946,50680, 06/11/2014, 08/22/2014,34209,606,79
1613,3336302,15220, 06/10/2014, 08/01/2014,10274,182,24
1614,3629488,50925, 06/04/2014, 09/07/2014,34375,609,79
1615,880171450,15290, 04/26/2014, 07/04/2014,10321,183,24
1616,3799216,61028, 05/21/2014, 08/15/2014,41194,730,95
1617,3787179,30533, 04/25/2014, 07/22/2014,20610,365,48
1618,3914689,70697, 05/25/2014, 07/29/2014,47721,845,110
1619,3743460,101140, 05/07/2014, 07/28/2014,68270,1209,157
1620,3353594,2026, 05/02/2014, 07/30/2014,1368,25,4
1621,3565474,81102, 05/12/2014, 07/03/2014,54744,969,126
1622,3720904,10125, 05/14/2014, 07/14/2014,6835,121,16
1623,3825978,22378, 06/03/2014, 07/24/2014,15106,268,35
1624,2368265,9133, 06/04/2014, 08/21/2014,6165,110,15
1625,228874,9105, 05/25/2014, 07/17/2014,6146,109,15
1626,3491995,8628, 06/10/2014, 08/27/2014,5824,104,14
1627,3676870,28410, 05/08/2014, 07/31/2014,19177,340,44
1628,3400871,20210, 05/08/2014, 07/23/2014,13642,242,32
1629,3528863,8145, 05/26/2014, 08/24/2014,5498,98,13
1630,3618579,50965, 06/09/2014, 08/30/2014,34402,609,79
1631,3318485,80990, 06/13/2014, 09/05/2014,54669,968,126
1632,3445089,162166, 06/08/2014, 09/12/2014,109463,1938,251
1633,3607528,61160, 05/29/2014, 07/28/2014,41283,731,95
1634,3617401,39661, 05/28/2014, 08/11/2014,26772,474,62
1635,1349236,39571, 06/05/2014, 09/13/2014,26711,473,62
1636,3446641,121622, 05/07/2014, 07/12/2014,82095,1454,188
1637,3525251,27229, 05/06/2014, 07/07/2014,18380,326,43
1638,2948913,10090, 05/12/2014, 07/17/2014,6811,121,16
1639,3651232,1314, 06/05/2014, 09/01/2014,887,16,3
1640,880171332,20388, 05/23/2014, 08/07/2014,13762,244,32
1641,3532710,121802, 06/12/2014, 08/31/2014,82217,1456,189
1642,3363016,16200, 05/05/2014, 07/29/2014,10935,194,26
1643,3545242,4036, 04/29/2014, 07/13/2014,2725,49,7
1644,1961100,101789, 05/31/2014, 08/17/2014,68708,1217,158
1645,3243838,55964, 04/28/2014, 07/07/2014,37776,669,87
1646,3745273,23319, 04/30/2014, 07/22/2014,15741,279,37
1647,3709093,45679, 04/29/2014, 06/27/2014,30834,546,71
1648,3871453,536721, 05/26/2014, 07/26/2014,362287,6413,830
1649,990196,285471, 06/10/2014, 08/29/2014,192693,3411,442
1650,3498370,112025, 05/10/2014, 07/29/2014,75617,1339,174
1651,880169026,17267, 05/29/2014, 09/01/2014,11656,207,27
1652,3785243,8105, 05/20/2014, 07/12/2014,5471,97,13
1653,3846458,15203, 04/25/2014, 07/07/2014,10263,182,24
1654,3121545,25305, 04/29/2014, 06/27/2014,17081,303,40
1655,2998570,6071, 05/21/2014, 07/18/2014,4098,73,10
1656,3550214,142132, 04/27/2014, 07/02/2014,95940,1699,220
1657,3466102,3458, 06/07/2014, 08/02/2014,2335,42,6
1658,3466022,2319, 05/05/2014, 07/31/2014,1566,28,4
1659,3316083,40674, 05/30/2014, 07/31/2014,27455,486,63
1660,2196245,2948, 06/08/2014, 07/31/2014,1990,36,5
1661,3168356,10163, 05/01/2014, 07/20/2014,6861,122,16
1662,3490492,6009, 05/15/2014, 07/31/2014,4057,72,10
1663,3311598,5076, 05/04/2014, 07/18/2014,3427,61,8
1664,3858901,182258, 04/29/2014, 06/22/2014,123025,2178,282
1665,2447780,40458, 06/01/2014, 07/27/2014,27310,484,63
1666,3301803,50575, 05/28/2014, 08/20/2014,34139,605,79
1667,3826458,40706, 05/06/2014, 08/12/2014,27477,487,63
1668,3185420,101520, 06/10/2014, 08/06/2014,68526,1213,157
1669,3349224,101240, 05/18/2014, 07/19/2014,68337,1210,157
1670,3870389,80798, 05/12/2014, 07/14/2014,54539,966,125
1671,3436320,50820, 06/05/2014, 09/02/2014,34304,608,79
1672,3469348,18199, 05/01/2014, 08/04/2014,12285,218,29
1673,3666514,45706, 05/05/2014, 08/02/2014,30852,547,71
1674,880171719,13219, 04/30/2014, 07/17/2014,8923,158,21
1675,3011703,151790, 05/03/2014, 06/30/2014,102459,1814,235
1676,3701605,25275, 05/26/2014, 08/04/2014,17061,302,40
1677,3710511,26409, 05/03/2014, 07/04/2014,17827,316,41
1678,3858807,101030, 05/07/2014, 06/30/2014,68196,1208,157
1679,3709134,11184, 06/05/2014, 07/31/2014,7550,134,18
1680,3700291,50850, 05/29/2014, 07/29/2014,34324,608,79
1681,3247653,142069, 05/18/2014, 08/16/2014,95897,1698,220
1682,3514077,10125, 04/25/2014, 07/06/2014,6835,121,16
1683,3662971,458405, 05/17/2014, 08/06/2014,309424,5477,709
1684,3506588,15173, 05/06/2014, 08/11/2014,10242,182,24
1685,2666488,60914, 06/05/2014, 09/12/2014,41117,728,95
1686,3612956,45677, 06/06/2014, 08/07/2014,30832,546,71
1687,3119378,10179, 05/13/2014, 07/17/2014,6871,122,16
1688,3281168,142174, 05/31/2014, 08/11/2014,95968,1699,220
1689,3247245,477557, 05/04/2014, 07/15/2014,322351,5706,739
1690,2568887,5058, 05/29/2014, 08/05/2014,3415,61,8
1691,3744250,5065, 05/31/2014, 08/19/2014,3419,61,8
1692,3154057,131472, 05/16/2014, 08/23/2014,88744,1571,204
1693,3651227,1311, 06/13/2014, 08/13/2014,885,16,3
1694,3697679,132343, 04/25/2014, 07/27/2014,89332,1582,205
1695,2560205,8505, 05/15/2014, 08/19/2014,5741,102,14
1696,3573742,91267, 06/04/2014, 07/25/2014,61606,1091,142
1697,3346150,10152, 05/27/2014, 07/19/2014,6853,122,16
1698,3611872,116325, 05/05/2014, 07/27/2014,78520,1390,180
1699,3466024,2320, 06/04/2014, 07/27/2014,1566,28,4
1700,3565193,15236, 05/27/2014, 08/08/2014,10285,183,24
1701,3325357,2028, 05/24/2014, 07/16/2014,1369,25,4
1702,3215262,30319, 06/03/2014, 09/04/2014,20466,363,47
1703,3109050,874089, 06/11/2014, 09/08/2014,590011,10444,1352
1704,3716266,40514, 05/03/2014, 07/10/2014,27347,485,63
1705,2560216,5908, 05/20/2014, 08/14/2014,3988,71,10
1706,2483300,20153, 06/05/2014, 09/06/2014,13604,241,32
1707,3693548,23395, 06/10/2014, 09/06/2014,15792,280,37
1708,3836379,335600, 05/31/2014, 07/28/2014,226530,4010,519
1709,3491922,25240, 06/05/2014, 08/09/2014,17037,302,40
1710,3102261,35382, 05/04/2014, 08/05/2014,23883,423,55
1711,3871458,536456, 06/06/2014, 07/31/2014,362108,6410,830
1712,3335547,274310, 05/05/2014, 07/27/2014,185160,3278,425
1713,2419118,10116, 05/21/2014, 07/26/2014,6829,121,16
1714,3049550,2326, 05/11/2014, 07/14/2014,1571,28,4
1715,3565439,50775, 06/12/2014, 08/10/2014,34274,607,79
1716,3508510,40634, 05/05/2014, 07/25/2014,27428,486,63
1717,3894167,13136, 05/08/2014, 08/04/2014,8867,157,21
1718,1918419,1018199, 05/10/2014, 07/22/2014,687285,12165,1574
1719,3132999,9530, 06/12/2014, 08/05/2014,6433,114,15
1720,3349827,25490, 06/07/2014, 08/06/2014,17206,305,40
1721,2403627,5074, 05/14/2014, 07/29/2014,3425,61,8
1722,3787095,25480, 05/14/2014, 08/08/2014,17199,305,40
1723,3190294,5085, 05/27/2014, 07/30/2014,3433,61,8
1724,3697723,20258, 05/19/2014, 07/13/2014,13675,243,32
1725,3147631,2026, 06/04/2014, 08/27/2014,1368,25,4
1726,3873418,254440, 05/08/2014, 07/05/2014,171747,3040,394
1727,3174855,27317, 04/28/2014, 06/17/2014,18439,327,43
1728,3793136,50539, 04/28/2014, 06/28/2014,34114,604,79
1729,3868019,50805, 06/09/2014, 08/29/2014,34294,608,79
1730,3353326,285394, 06/10/2014, 08/16/2014,192641,3410,442
1731,2831270,13236, 05/22/2014, 07/25/2014,8935,159,21
1732,3607498,60722, 05/21/2014, 07/19/2014,40988,726,94
1733,3711019,28458, 04/30/2014, 07/04/2014,19210,341,44
1734,3613676,65666, 05/26/2014, 07/25/2014,44325,785,102
